result_dir_name,error_message,specimen_type
BMA-diff_2024-09-27 12:04:58,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-31 23:00:45,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 19:06:17,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 12:16:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 05:06:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 06:55:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 07:19:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 21:12:52,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 20:56:51,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 06:11:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 8 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 05:07:39,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 14:35:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 4 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 05:36:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 09:01:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 09:59:47,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 10:09:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 07:46:11,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 03:37:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-25 22:16:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-10-01 21:37:55,'confidence',PBS
BMA-diff_2024-08-01 06:55:30,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 15:05:50,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 12:40:40,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 06:04:59,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 05:15:15,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 16:05:36,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 04:18:21,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 02:37:08,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 23:23:27,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 02:02:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-06 11:55:22,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 18:37:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 23:57:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 21:30:02,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-04 18:09:59,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 22:20:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 2 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 00:29:36,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 12:43:41,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 22:38:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 22:44:05,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 14:30:58,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-24 03:03:08,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 01:29:14,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 19:06:43,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 01:05:53,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 19:16:59,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-26 10:18:43,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-16 04:49:59,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-05 23:30:52,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-23 09:33:10,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-26 00:28:41,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 16:21:26,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 23:18:32,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-03 08:30:00,Too few focus regions found. min_num_focus_regions 10 is not reached by 3 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 02:10:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-25 07:19:53,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 09:10:53,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-03 04:35:15,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 13:22:32,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-02 06:16:25,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-10-01 12:13:43,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 06:02:17,Too few focus regions found. min_num_focus_regions 10 is not reached by 1 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-27 23:49:03,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-28 09:12:06,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-07-26 04:03:09,Too few focus regions found. min_num_focus_regions 10 is not reached by 6 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-08-01 20:18:52,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-30 11:04:12,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
BMA-diff_2024-09-29 22:31:28,Too few focus regions found. min_num_focus_regions 10 is not reached by 0 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
PBS-diff_2024-09-25 14:24:29,SlideError: read_region took longer than 60 seconds,PBS
BMA-diff_2024-08-01 10:50:31,Too few focus regions found. min_num_focus_regions 10 is not reached by 5 focus regions. Decrease min_num_focus_regions or check code and slide for error.,BMA
